id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
9766,33,111,(CHURCH FOYER: int. church foyer),495000,false,,376,,CHURCH FOYER,,,
9767,33,112,Rev. Timothy Lovejoy: Will the Simpsons be attending our little retreat?,495000,true,140,376,Rev. Timothy Lovejoy,CHURCH FOYER,Will the Simpsons be attending our little retreat?,will the simpsons be attending our little retreat,8
9768,33,113,"Homer Simpson: (FAKING ENTHUSIASM) Oh, well, it's very tempting. Really a wonderful idea.",497000,true,2,376,Homer Simpson,CHURCH FOYER,"Oh, well, it's very tempting. Really a wonderful idea.",oh well its very tempting really a wonderful idea,9
9769,33,114,Homer Simpson: Marge! What are you doing? Are you insane?!,501000,true,2,376,Homer Simpson,CHURCH FOYER,Marge! What are you doing? Are you insane?!,marge what are you doing are you insane,8
9770,33,115,Marge Simpson: We'll be there!,507000,true,1,376,Marge Simpson,CHURCH FOYER,We'll be there!,well be there,3
9771,33,116,Homer Simpson: (ANNOYED GRUNT),507000,false,2,376,Homer Simpson,CHURCH FOYER,,,
9772,33,117,(Simpson Home: int. SIMPSON HOUSE - MASTER bedroom - next saturday morning),513000,false,,5,,Simpson Home,,,
9773,33,118,"Homer Simpson: Marriage encounter weekend, here I come!",513000,true,2,5,Homer Simpson,Simpson Home,"Marriage encounter weekend, here I come!",marriage encounter weekend here i come,6
9774,33,119,Bart Simpson: Now you wanna go?,515000,true,8,5,Bart Simpson,Simpson Home,Now you wanna go?,now you wanna go,4
9775,33,120,Homer Simpson: (SLYLY) They're holding it at Catfish Lake. They couldn't call it Catfish Lake if it didn't have a catfish in it.,515000,true,2,5,Homer Simpson,Simpson Home,They're holding it at Catfish Lake. They couldn't call it Catfish Lake if it didn't have a catfish in it.,theyre holding it at catfish lake they couldnt call it catfish lake if it didnt have a catfish in it,20
9776,33,121,Marge Simpson: We're going to this retreat to give our marriage a tune-up and that's all. No fishing.,524000,true,1,5,Marge Simpson,Simpson Home,We're going to this retreat to give our marriage a tune-up and that's all. No fishing.,were going to this retreat to give our marriage a tune-up and thats all no fishing,16
9777,33,122,"Marge Simpson: Oh, that must be the babysitter.",528000,true,1,5,Marge Simpson,Simpson Home,"Oh, that must be the babysitter.",oh that must be the babysitter,6
9778,33,123,Marge Simpson: Hello. I'm Mrs. Simpson.,531000,true,1,5,Marge Simpson,Simpson Home,Hello. I'm Mrs. Simpson.,hello im mrs simpson,4
9779,33,124,Sultan: (SOUNDS VAGUELY FAMILIAR) Simpson... Simpson...,532000,true,475,5,Sultan,Simpson Home,Simpson... Simpson...,simpson simpson,2
9780,33,125,"Bart Simpson: (LAUGHING DEMONICALLY) Come back for more, eh?",535000,true,8,5,Bart Simpson,Simpson Home,"Come back for more, eh?",come back for more eh,5
9781,33,126,Marge Simpson: Oh my. Where are we supposed to get a sitter on such short notice?,551000,true,1,5,Marge Simpson,Simpson Home,Oh my. Where are we supposed to get a sitter on such short notice?,oh my where are we supposed to get a sitter on such short notice,14
9782,33,127,"Homer Simpson: (FALSE DISMAY) Oh dear. If we can't find a babysitter, we can't go. What a kick in the teeth.",554000,true,2,5,Homer Simpson,Simpson Home,"Oh dear. If we can't find a babysitter, we can't go. What a kick in the teeth.",oh dear if we cant find a babysitter we cant go what a kick in the teeth,17
9783,33,128,Bart Simpson: What do you need a babysitter for? I'm almost ten and a half.,561000,true,8,5,Bart Simpson,Simpson Home,What do you need a babysitter for? I'm almost ten and a half.,what do you need a babysitter for im almost ten and a half,13
9784,33,129,Lisa Simpson: (PROTESTING) Mom! You wouldn't dare.,564000,true,9,5,Lisa Simpson,Simpson Home,Mom! You wouldn't dare.,mom you wouldnt dare,4
9785,33,130,"Bart Simpson: Don't take that tone with me, young lady, or I'll give you a taste of the back of me hand.",565000,true,8,5,Bart Simpson,Simpson Home,"Don't take that tone with me, young lady, or I'll give you a taste of the back of me hand.",dont take that tone with me young lady or ill give you a taste of the back of me hand,20
9786,33,131,"Homer Simpson: No, you don't!",568000,true,2,5,Homer Simpson,Simpson Home,"No, you don't!",no you dont,3
9787,33,132,Marge Simpson: Grampa?,569000,true,1,5,Marge Simpson,Simpson Home,Grampa?,grampa,1
9788,33,133,Grampa Simpson: (STARTLED) Huh... who?... what?,570000,true,31,5,Grampa Simpson,Simpson Home,Huh... who?... what?,huh who what,3
9789,33,134,"Marge Simpson: Grampa, could you do something?",572000,true,1,5,Marge Simpson,Simpson Home,"Grampa, could you do something?",grampa could you do something,5
9790,33,135,Grampa Simpson: I can dress myself.,573000,true,31,5,Grampa Simpson,Simpson Home,I can dress myself.,i can dress myself,4
9791,33,136,"Marge Simpson: Well, I was wondering. Do you think you could babysit the kids this weekend? I wouldn't ask, except I'm desperate.",574000,true,1,5,Marge Simpson,Simpson Home,"Well, I was wondering. Do you think you could babysit the kids this weekend? I wouldn't ask, except I'm desperate.",well i was wondering do you think you could babysit the kids this weekend i wouldnt ask except im desperate,20
9792,33,137,"Grampa Simpson: Oh sure. Last resort... Old Grampa, the feeb. The guy who can't be counted on for nothing, no how, dagnabit. (SIGHS) Everyone's agin me. I'll do it.",581000,true,31,5,Grampa Simpson,Simpson Home,"Oh sure. Last resort... Old Grampa, the feeb. The guy who can't be counted on for nothing, no how, dagnabit. Everyone's agin me. I'll do it.",oh sure last resort old grampa the feeb the guy who cant be counted on for nothing no how dagnabit everyones agin me ill do it,26
9793,33,138,"Homer Simpson: Marge, just puttin' a few last things in the trunk.",594000,true,2,5,Homer Simpson,Simpson Home,"Marge, just puttin' a few last things in the trunk.",marge just puttin a few last things in the trunk,10
9794,33,139,"Marge Simpson: Now, if Maggie runs a fever, you call this number. If she sticks her finger in an electrical socket, call this number. And if she drinks pine cleanser, call this...",599000,true,1,5,Marge Simpson,Simpson Home,"Now, if Maggie runs a fever, you call this number. If she sticks her finger in an electrical socket, call this number. And if she drinks pine cleanser, call this...",now if maggie runs a fever you call this number if she sticks her finger in an electrical socket call this number and if she drinks pine cleanser call this,30
9795,33,140,Grampa Simpson: (GRABBING THE LIST) Just give me the list. I can read.,606000,true,31,5,Grampa Simpson,Simpson Home,Just give me the list. I can read.,just give me the list i can read,8
9796,33,141,"Marge Simpson: All right. All right. Goodbye, children. And behave yourselves.",608000,true,1,5,Marge Simpson,Simpson Home,"All right. All right. Goodbye, children. And behave yourselves.",all right all right goodbye children and behave yourselves,9
9797,33,142,Marge Simpson: (AN ASIDE) Call this number if Grampa falls in the bathtub.,612000,true,1,5,Marge Simpson,Simpson Home,Call this number if Grampa falls in the bathtub.,call this number if grampa falls in the bathtub,9
9798,33,143,Grampa Simpson: I heard that.,618000,true,31,5,Grampa Simpson,Simpson Home,I heard that.,i heard that,3
9799,33,144,"Bart Simpson: Grampa, Mom was in such a hurry, she forgot to give you this. It's a list of the things Lisa and I can and can't do.",620000,true,8,5,Bart Simpson,Simpson Home,"Grampa, Mom was in such a hurry, she forgot to give you this. It's a list of the things Lisa and I can and can't do.",grampa mom was in such a hurry she forgot to give you this its a list of the things lisa and i can and cant do,26
9800,33,145,Grampa Simpson: Uh huh .. (SCANS LIST) Uh-huh... (CONFUSED) You're allowed smoke cigars?,627000,true,31,5,Grampa Simpson,Simpson Home,Uh huh .. Uh-huh... You're allowed smoke cigars?,uh huh uh-huh youre allowed smoke cigars,7
9801,33,146,(Mountain Road: ext. mountain road - a half hour later),634000,false,,377,,Mountain Road,,,
9802,33,147,"Homer Simpson: Hmmm, bait.",634000,true,2,377,Homer Simpson,Mountain Road,"Hmmm, bait.",hmmm bait,2
9803,33,148,(Simpson Car: int. simpson car),639000,false,,151,,Simpson Car,,,
9804,33,149,"Homer Simpson: Whoa, better get some gas.",639000,true,2,151,Homer Simpson,Simpson Car,"Whoa, better get some gas.",whoa better get some gas,5
9805,33,150,Homer Simpson: Fill 'er up. (TO MARGE) I guess I'll go and stretch my legs.,641000,true,2,151,Homer Simpson,Simpson Car,Fill 'er up. I guess I'll go and stretch my legs.,fill er up i guess ill go and stretch my legs,11
9806,33,151,(CAFE: int. cafe/souvenir shop/bait shop - few minutes later),649000,false,,378,,CAFE,,,
9807,33,152,Worm Man: Where ya headed?,649000,true,476,378,Worm Man,CAFE,Where ya headed?,where ya headed,3
9808,33,153,Homer Simpson: Catfish Lake.,651000,true,2,378,Homer Simpson,CAFE,Catfish Lake.,catfish lake,2
9809,33,154,"Worm Man: Oh, after General Sherman, are ya?",652000,true,476,378,Worm Man,CAFE,"Oh, after General Sherman, are ya?",oh after general sherman are ya,6
9810,33,155,"Homer Simpson: Wait, wait a minute... wait a minute. Who's General Sherman?",654000,true,2,378,Homer Simpson,CAFE,"Wait, wait a minute... wait a minute. Who's General Sherman?",wait wait a minute wait a minute whos general sherman,10
9811,33,156,Worm Man: He's only the biggest catfish in these parts...,656000,true,476,378,Worm Man,CAFE,He's only the biggest catfish in these parts...,hes only the biggest catfish in these parts,8
9812,33,157,Homer Simpson: Oh yeah.,656000,true,2,378,Homer Simpson,CAFE,Oh yeah.,oh yeah,2
9813,33,158,Worm Man: ... they say he weighs upwards of five hundred pounds.,658000,true,476,378,Worm Man,CAFE,... they say he weighs upwards of five hundred pounds.,they say he weighs upwards of five hundred pounds,9
9814,33,159,"Homer Simpson: Whoa, who says that?",660000,true,2,378,Homer Simpson,CAFE,"Whoa, who says that?",whoa who says that,4
9815,33,160,Worm Man: They do.,661000,true,476,378,Worm Man,CAFE,They do.,they do,2
9816,33,161,Homer Simpson: Oh.,663000,true,2,378,Homer Simpson,CAFE,Oh.,oh,1
9817,33,162,"Worm Man: Now, that there's the only known picture of the General. Can't see what he is, exactly. He's freakishly big, though.",665000,true,476,378,Worm Man,CAFE,"Now, that there's the only known picture of the General. Can't see what he is, exactly. He's freakishly big, though.",now that theres the only known picture of the general cant see what he is exactly hes freakishly big though,20
9818,33,163,Homer Simpson: (THINKS) Hmmmm. (ANNOUNCEMENT) Gentlemen: I am going to catch General Sherman!,670000,true,2,378,Homer Simpson,CAFE,Hmmmm. Gentlemen: I am going to catch General Sherman!,hmmmm gentlemen i am going to catch general sherman,9
9819,33,164,(Simpson Car: int. simpson car),677000,false,,151,,Simpson Car,,,
9820,33,165,"Bart Simpson: After the supermarket, we'll go to the video store, grab a Krusty Burger and head for the arcade.",677000,true,8,151,Bart Simpson,Simpson Car,"After the supermarket, we'll go to the video store, grab a Krusty Burger and head for the arcade.",after the supermarket well go to the video store grab a krusty burger and head for the arcade,18
9821,33,166,"Lisa Simpson: (TO BART) Bart, Grampa's a kindly old man who trusts us. Are you sure it's right to take advantage of him?",683000,true,9,151,Lisa Simpson,Simpson Car,"Bart, Grampa's a kindly old man who trusts us. Are you sure it's right to take advantage of him?",bart grampas a kindly old man who trusts us are you sure its right to take advantage of him,19
9822,33,167,"Bart Simpson: Lis, in these crazy, topsy-turvy times, who's to say what's right or wrong? But right now my gut's telling me... Bleed Gramps dry.",689000,true,8,151,Bart Simpson,Simpson Car,"Lis, in these crazy, topsy-turvy times, who's to say what's right or wrong? But right now my gut's telling me... Bleed Gramps dry.",lis in these crazy topsy-turvy times whos to say whats right or wrong but right now my guts telling me bleed gramps dry,23
9823,33,168,(RETREAT: ext. retreat),694000,false,,379,,RETREAT,,,
9824,33,169,(Retreat Cabin: int. retreat cabin),694000,false,,380,,Retreat Cabin,,,
9825,33,170,"Rev. Timothy Lovejoy: Ah, Mr. and Mrs. Simpson. Welcome!",694000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Ah, Mr. and Mrs. Simpson. Welcome!",ah mr and mrs simpson welcome,6
9826,33,171,"Marge Simpson: Hello, Reverend. We're glad we could come. Oh, hello Helen.",700000,true,1,380,Marge Simpson,Retreat Cabin,"Hello, Reverend. We're glad we could come. Oh, hello Helen.",hello reverend were glad we could come oh hello helen,10
9827,33,172,HELEN: Hel-lo Marge!,703000,true,164,380,HELEN,Retreat Cabin,Hel-lo Marge!,hel-lo marge,2
9828,33,173,"Ned Flanders: Why, Homer Simpson! Here to give your marriage a little spit shine?",704000,true,11,380,Ned Flanders,Retreat Cabin,"Why, Homer Simpson! Here to give your marriage a little spit shine?",why homer simpson here to give your marriage a little spit shine,12
9829,33,174,"Homer Simpson: None of your business, Flanders.",708000,true,2,380,Homer Simpson,Retreat Cabin,"None of your business, Flanders.",none of your business flanders,5
9830,33,175,Homer Simpson: Uh say... uh... Reverend... are we gonna get a chance to do any fishing?,710000,true,2,380,Homer Simpson,Retreat Cabin,Uh say... uh... Reverend... are we gonna get a chance to do any fishing?,uh say uh reverend are we gonna get a chance to do any fishing,14
9831,33,176,"Rev. Timothy Lovejoy: Oh, I'm afraid not. A marriage can't be reconciled in a few hours, Homer. It takes a whole weekend to do that.",713000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Oh, I'm afraid not. A marriage can't be reconciled in a few hours, Homer. It takes a whole weekend to do that.",oh im afraid not a marriage cant be reconciled in a few hours homer it takes a whole weekend to do that,22
9832,33,177,Homer Simpson: (DISAPPOINTED) Oh.,717000,true,2,380,Homer Simpson,Retreat Cabin,Oh.,oh,1
9833,33,178,Rev. Timothy Lovejoy: (PATTING HOMER ON THE SHOULDER) We must bait our hooks with honesty. That way a happy marriage (CHUCKLE) won't be the one that got away.,719000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,We must bait our hooks with honesty. That way a happy marriage won't be the one that got away.,we must bait our hooks with honesty that way a happy marriage wont be the one that got away,19
9834,33,179,Homer Simpson: I see. (BEAT) I also understand bowling expressions.,725000,true,2,380,Homer Simpson,Retreat Cabin,I see. I also understand bowling expressions.,i see i also understand bowling expressions,7
9835,33,180,"Rev. Timothy Lovejoy: Ah, three couples... our best turnout yet. Why don't we go around the room and everyone can introduce themselves and tell us a little bit about why they're here. (TO COUPLE) John... Gloria?",729000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Ah, three couples... our best turnout yet. Why don't we go around the room and everyone can introduce themselves and tell us a little bit about why they're here. John... Gloria?",ah three couples our best turnout yet why dont we go around the room and everyone can introduce themselves and tell us a little bit about why theyre here john gloria,31
9836,33,181,"Gloria: My name's Gloria. I'm here because Johnny boy hasn't been able to cut it, manwise, for some time. Not that I'd want his odor of gin and sour defeat pressed against me.",739000,true,477,380,Gloria,Retreat Cabin,"My name's Gloria. I'm here because Johnny boy hasn't been able to cut it, manwise, for some time. Not that I'd want his odor of gin and sour defeat pressed against me.",my names gloria im here because johnny boy hasnt been able to cut it manwise for some time not that id want his odor of gin and sour defeat pressed against me,32
9837,33,182,"John: That's enough, Gloria!",750000,true,478,380,John,Retreat Cabin,"That's enough, Gloria!",thats enough gloria,3
9838,33,183,"Rev. Timothy Lovejoy: Thank you, Gloria. John, why don't you tell us a little about why you're here?",752000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Thank you, Gloria. John, why don't you tell us a little about why you're here?",thank you gloria john why dont you tell us a little about why youre here,15
9839,33,184,"John: She never cooks, she keeps a filthy house and she talks profanely. She's the Queen of the Harpies.",756000,true,478,380,John,Retreat Cabin,"She never cooks, she keeps a filthy house and she talks profanely. She's the Queen of the Harpies.",she never cooks she keeps a filthy house and she talks profanely shes the queen of the harpies,18
9840,33,185,"Gloria: No, I'm not!",762000,true,477,380,Gloria,Retreat Cabin,"No, I'm not!",no im not,3
9841,33,186,John: Queen of the Harpies!,763000,true,478,380,John,Retreat Cabin,Queen of the Harpies!,queen of the harpies,4
9842,33,187,"Gloria: No, I'm not!",763000,true,477,380,Gloria,Retreat Cabin,"No, I'm not!",no im not,3
9843,33,188,"John: Here's your crown, your Majesty.",763000,true,478,380,John,Retreat Cabin,"Here's your crown, your Majesty.",heres your crown your majesty,5
9844,33,189,"Gloria: Get away from me, swine.",765000,true,477,380,Gloria,Retreat Cabin,"Get away from me, swine.",get away from me swine,5
9845,33,190,John: Queen of the Harpies!,767000,true,478,380,John,Retreat Cabin,Queen of the Harpies!,queen of the harpies,4
9846,33,191,"Rev. Timothy Lovejoy: You've come to the right place. First, I want you to look into each other's eyes.",767000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"You've come to the right place. First, I want you to look into each other's eyes.",youve come to the right place first i want you to look into each others eyes,16
9847,33,192,John: (GASPS) Your eyes? (DREAMILY) I'd forgotten how beautiful they are.,774000,true,478,380,John,Retreat Cabin,Your eyes? I'd forgotten how beautiful they are.,your eyes id forgotten how beautiful they are,8
9848,33,193,Gloria: Let's never fight again.,779000,true,477,380,Gloria,Retreat Cabin,Let's never fight again.,lets never fight again,4
9849,33,194,John: We were fools to argue.,780000,true,478,380,John,Retreat Cabin,We were fools to argue.,we were fools to argue,5
9850,33,195,Gloria: Let's not talk about that.,782000,true,477,380,Gloria,Retreat Cabin,Let's not talk about that.,lets not talk about that,5
9851,33,196,John: Let's not talk at all.,783000,true,478,380,John,Retreat Cabin,Let's not talk at all.,lets not talk at all,5
9852,33,197,"Rev. Timothy Lovejoy: Remember my saving your lives and bringing you happiness when we pass the collection plate next week. All right. Ned, Maude, what brings you here?",784000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Remember my saving your lives and bringing you happiness when we pass the collection plate next week. All right. Ned, Maude, what brings you here?",remember my saving your lives and bringing you happiness when we pass the collection plate next week all right ned maude what brings you here,25
9853,33,198,Ned Flanders: Well...,793000,true,11,380,Ned Flanders,Retreat Cabin,Well...,well,1
9854,33,199,"Maude Flanders: Go on, Neddie.",794000,true,308,380,Maude Flanders,Retreat Cabin,"Go on, Neddie.",go on neddie,3
9855,33,200,"Ned Flanders: Sometimes Maude, God bless her, she underlines passages in my Bible because she can't find hers.",795000,true,11,380,Ned Flanders,Retreat Cabin,"Sometimes Maude, God bless her, she underlines passages in my Bible because she can't find hers.",sometimes maude god bless her she underlines passages in my bible because she cant find hers,16
9856,33,201,Homer Simpson: Lucky you don't keep guns in the house.,800000,true,2,380,Homer Simpson,Retreat Cabin,Lucky you don't keep guns in the house.,lucky you dont keep guns in the house,8
9857,33,202,"Rev. Timothy Lovejoy: Homer, why are you here?",803000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Homer, why are you here?",homer why are you here,5
9858,33,203,"Homer Simpson: (INTO HIS CHEST) Ohhh, because I got drunk and looked down her dress. (POINTS HIS HEAD TOWARDS MAUDE)",804000,true,2,380,Homer Simpson,Retreat Cabin,"Ohhh, because I got drunk and looked down her dress.",ohhh because i got drunk and looked down her dress,10
9859,33,204,"Rev. Timothy Lovejoy: No, no, Homer. Marge is going to tell us all your faults. Why don't you tell us about hers?",808000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"No, no, Homer. Marge is going to tell us all your faults. Why don't you tell us about hers?",no no homer marge is going to tell us all your faults why dont you tell us about hers,19
9860,33,205,Homer Simpson: She's perfect.,813000,true,2,380,Homer Simpson,Retreat Cabin,She's perfect.,shes perfect,2
9861,33,206,"Rev. Timothy Lovejoy: Come on, Homer. What are her faults?",814000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Come on, Homer. What are her faults?",come on homer what are her faults,7
9862,33,207,"Homer Simpson: Well, sometimes that can be annoying.",816000,true,2,380,Homer Simpson,Retreat Cabin,"Well, sometimes that can be annoying.",well sometimes that can be annoying,6
9863,33,208,"Marge Simpson: Oh, Homer.",818000,true,1,380,Marge Simpson,Retreat Cabin,"Oh, Homer.",oh homer,2
9864,33,209,"Rev. Timothy Lovejoy: Now, Marge. Don't interrupt. You'll get your turn.",819000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Now, Marge. Don't interrupt. You'll get your turn.",now marge dont interrupt youll get your turn,8
9865,33,210,Homer Simpson: I'm done.,821000,true,2,380,Homer Simpson,Retreat Cabin,I'm done.,im done,2
9866,33,211,Rev. Timothy Lovejoy: Okay. Marge?,822000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,Okay. Marge?,okay marge,2
9867,33,212,"Marge Simpson: Well, it's not that I don't love the guy. I'm always sticking up for him. It's just that he's so self-centered.",823000,true,1,380,Marge Simpson,Retreat Cabin,"Well, it's not that I don't love the guy. I'm always sticking up for him. It's just that he's so self-centered.",well its not that i dont love the guy im always sticking up for him its just that hes so self-centered,21
9868,33,213,"Rev. Timothy Lovejoy: Now, Homer.",832000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Now, Homer.",now homer,2
9869,33,214,"Marge Simpson: He forgets birthdays, anniversaries, holidays -- both religious and secular -- he chews with his mouth open, he gambles, he hangs out at a seedy bar with bums and lowlifes...",833000,true,1,380,Marge Simpson,Retreat Cabin,"He forgets birthdays, anniversaries, holidays -- both religious and secular -- he chews with his mouth open, he gambles, he hangs out at a seedy bar with bums and lowlifes...",he forgets birthdays anniversaries holidays -- both religious and secular -- he chews with his mouth open he gambles he hangs out at a seedy bar with bums and lowlifes,30
9870,33,215,Homer Simpson: (CRYING) It's true. It's all true.,844000,true,2,380,Homer Simpson,Retreat Cabin,It's true. It's all true.,its true its all true,5
9871,33,216,"Rev. Timothy Lovejoy: Homer, don't interrupt.",846000,true,140,380,Rev. Timothy Lovejoy,Retreat Cabin,"Homer, don't interrupt.",homer dont interrupt,3
9872,33,217,Homer Simpson: Sorry.,846000,true,2,380,Homer Simpson,Retreat Cabin,Sorry.,sorry,1
9873,33,218,"Marge Simpson: He blows his nose on the towels, and puts them back in the middle...",848000,true,1,380,Marge Simpson,Retreat Cabin,"He blows his nose on the towels, and puts them back in the middle...",he blows his nose on the towels and puts them back in the middle,14
9874,33,219,Homer Simpson: I only did that a couple of times.,851000,true,2,380,Homer Simpson,Retreat Cabin,I only did that a couple of times.,i only did that a couple of times,8
9875,33,220,(Supermarket: int. supermarket),854000,false,,381,,Supermarket,,,
9876,33,221,Lisa Simpson: Half a gallon of chocolate.,854000,true,9,381,Lisa Simpson,Supermarket,Half a gallon of chocolate.,half a gallon of chocolate,5
9877,33,222,Bart Simpson: Check.,855000,true,8,381,Bart Simpson,Supermarket,Check.,check,1
9878,33,223,Lisa Simpson: Half a gallon of chocolate brownie fudge.,856000,true,9,381,Lisa Simpson,Supermarket,Half a gallon of chocolate brownie fudge.,half a gallon of chocolate brownie fudge,7
9879,33,224,Bart Simpson: Check.,858000,true,8,381,Bart Simpson,Supermarket,Check.,check,1
9880,33,225,"Lisa Simpson: Half a gallon of chocolate, chocolate, chocolate, chocolate chip.",858000,true,9,381,Lisa Simpson,Supermarket,"Half a gallon of chocolate, chocolate, chocolate, chocolate chip.",half a gallon of chocolate chocolate chocolate chocolate chip,9
9881,33,226,Bart Simpson: Check.,858000,true,8,381,Bart Simpson,Supermarket,Check.,check,1
9882,33,227,Grampa Simpson: Did your Mom really write that shopping list?,860000,true,31,381,Grampa Simpson,Supermarket,Did your Mom really write that shopping list?,did your mom really write that shopping list,8
9883,33,228,"Lisa Simpson: Grampa, what a question?",862000,true,9,381,Lisa Simpson,Supermarket,"Grampa, what a question?",grampa what a question,4
9884,33,229,"Bart Simpson: What's next, Lis?",864000,true,8,381,Bart Simpson,Supermarket,"What's next, Lis?",whats next lis,3
9885,33,230,Lisa Simpson: Sprinkles and syrup.,865000,true,9,381,Lisa Simpson,Supermarket,Sprinkles and syrup.,sprinkles and syrup,3
9886,33,231,"Bart Simpson: Hey, Grampa. Aisle six and step on it.",866000,true,8,381,Bart Simpson,Supermarket,"Hey, Grampa. Aisle six and step on it.",hey grampa aisle six and step on it,8
9887,33,232,"Grampa Simpson: Well, all right, but put out that cigar.",868000,true,31,381,Grampa Simpson,Supermarket,"Well, all right, but put out that cigar.",well all right but put out that cigar,8
9888,33,233,(RETREAT: int. retreat),870000,false,,379,,RETREAT,,,
9889,33,234,"Marge Simpson: ... He drinks out of the carton. He never changes the baby. When he goes to sleep, he makes chewing noises and when he wakes up he makes honking noises. Oh... oh... and he scratches himself with his keys. I guess that's it. Oh no. Wait. He kicks me in his sleep and his toenails are too long and yellow. That's all I can think of right now. I guess you're all tired and I want to thank you for letting me get some things off my chest.",870000,true,1,379,Marge Simpson,RETREAT,"... He drinks out of the carton. He never changes the baby. When he goes to sleep, he makes chewing noises and when he wakes up he makes honking noises. Oh... oh... and he scratches himself with his keys. I guess that's it. Oh no. Wait. He kicks me in his sleep and his toenails are too long and yellow. That's all I can think of right now. I guess you're all tired and I want to thank you for letting me get some things off my chest.",he drinks out of the carton he never changes the baby when he goes to sleep he makes chewing noises and when he wakes up he makes honking noises oh oh and he scratches himself with his keys i guess thats it oh no wait he kicks me in his sleep and his toenails are too long and yellow thats all i can think of right now i guess youre all tired and i want to thank you for letting me get some things off my chest,87
9890,33,235,"Rev. Timothy Lovejoy: Well, we've missed the luau. What say we call it a night?",898000,true,140,379,Rev. Timothy Lovejoy,RETREAT,"Well, we've missed the luau. What say we call it a night?",well weve missed the luau what say we call it a night,12
9891,33,236,(Simpson Home: int. simpson house - living room),902000,false,,5,,Simpson Home,,,
9893,33,238,"Captain: I don't want to hear it, McBain. That cannon of yours is against regulations. In this department we go by the book.",906000,true,479,5,Captain,Simpson Home,"I don't want to hear it, McBain. That cannon of yours is against regulations. In this department we go by the book.",i dont want to hear it mcbain that cannon of yours is against regulations in this department we go by the book,22
9895,33,240,"Grampa Simpson: You know, kids, it's gettin' pretty late.",917000,true,31,5,Grampa Simpson,Simpson Home,"You know, kids, it's gettin' pretty late.",you know kids its gettin pretty late,7
9896,33,241,"Bart Simpson: Yeah, you should go to bed, Grampa. We've had a big day.",919000,true,8,5,Bart Simpson,Simpson Home,"Yeah, you should go to bed, Grampa. We've had a big day.",yeah you should go to bed grampa weve had a big day,12
9897,33,242,Lisa Simpson: It's no use kidding myself. I'm having an ethical crisis.,925000,true,9,5,Lisa Simpson,Simpson Home,It's no use kidding myself. I'm having an ethical crisis.,its no use kidding myself im having an ethical crisis,10
9898,33,243,(Dormitory Cabin: int. dormitory cabin - five a.m.),928000,false,,382,,Dormitory Cabin,,,
9899,33,244,"Homer Simpson: (QUIETLY) Out at five, catch General Sherman at five-thirty, clean him at six, eat him at six-thirty, back in bed by seven with no incriminating evidence. (LAUGHS). The perfect crime.",928000,true,2,382,Homer Simpson,Dormitory Cabin,"Out at five, catch General Sherman at five-thirty, clean him at six, eat him at six-thirty, back in bed by seven with no incriminating evidence. . The perfect crime.",out at five catch general sherman at five-thirty clean him at six eat him at six-thirty back in bed by seven with no incriminating evidence the perfect crime,28
9900,33,245,"Marge Simpson: Homer, you're sneaking out to go fishing? I can't believe your selfishness. You can go fishing anytime, but we're here trying to save our marriage. You're thinking about fishing, even when I'm talking... right now. Right?",941000,true,1,382,Marge Simpson,Dormitory Cabin,"Homer, you're sneaking out to go fishing? I can't believe your selfishness. You can go fishing anytime, but we're here trying to save our marriage. You're thinking about fishing, even when I'm talking... right now. Right?",homer youre sneaking out to go fishing i cant believe your selfishness you can go fishing anytime but were here trying to save our marriage youre thinking about fishing even when im talking right now right,36
9901,33,246,Homer Simpson: Would this be a good time to be honest?,957000,true,2,382,Homer Simpson,Dormitory Cabin,Would this be a good time to be honest?,would this be a good time to be honest,9
9902,33,247,Marge Simpson: Yes.,958000,true,1,382,Marge Simpson,Dormitory Cabin,Yes.,yes,1
9903,33,248,"Homer Simpson: You're right, I am. Help me, Marge. What do I do to be a good guy?",959000,true,2,382,Homer Simpson,Dormitory Cabin,"You're right, I am. Help me, Marge. What do I do to be a good guy?",youre right i am help me marge what do i do to be a good guy,16
9904,33,249,Marge Simpson: Get back in bed.,965000,true,1,382,Marge Simpson,Dormitory Cabin,Get back in bed.,get back in bed,4
10083,34,89,Homer Simpson: No.,395000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
